batch_id,corp_code,stock_code,corp_name,standard_account,category,found,years_found,sj_divs,matched_names,matched_account_ids,status,recommended_action
konex_001,00537221,216400,인바이츠바이오코아(주),현금및현금성자산,additional,true,"2024, 2025",BS,현금및현금성자산,ifrs-full_CashAndCashEquivalents,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,00537221,216400,인바이츠바이오코아(주),재고자산,additional,true,"2024, 2025",BS,유동재고자산,ifrs-full_Inventories,found_in_account_id,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,00537221,216400,인바이츠바이오코아(주),매출채권,additional,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
konex_001,00537221,216400,인바이츠바이오코아(주),유형자산,additional,true,"2024, 2025",BS,유형자산,ifrs-full_PropertyPlantAndEquipment,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,00537221,216400,인바이츠바이오코아(주),영업활동현금흐름,additional,true,"2024, 2025",CF,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,00537221,216400,인바이츠바이오코아(주),단기차입금,additional,true,"2024, 2025",BS,단기차입금,-표준계정코드 미사용-,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,00537221,216400,인바이츠바이오코아(주),장기차입금,additional,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
konex_001,00537221,216400,인바이츠바이오코아(주),사채,additional,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
konex_001,00537221,216400,인바이츠바이오코아(주),이자비용,additional,true,"2024, 2025",CF,이자지급(영업),ifrs-full_InterestPaidClassifiedAsOperatingActivities,found_in_account_id,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,00537221,216400,인바이츠바이오코아(주),금융비용,additional,true,"2024, 2025",CIS,금융원가,ifrs-full_FinanceCosts,found_in_account_id,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,00976615,217880,(주)틸론,매출액,basic,true,2024,CIS,매출액,ifrs-full_Revenue,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,00976615,217880,(주)틸론,영업이익,basic,true,2024,CIS,영업이익(손실),dart_OperatingIncomeLoss,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,00976615,217880,(주)틸론,당기순이익,basic,true,2024,"CF, CIS, SCE",당기순이익(손실),ifrs-full_ProfitLoss,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,00976615,217880,(주)틸론,자산총계,basic,true,2024,BS,자산총계,ifrs-full_Assets,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,00976615,217880,(주)틸론,부채총계,basic,true,2024,BS,부채총계,ifrs-full_Liabilities,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,00976615,217880,(주)틸론,자본총계,basic,true,2024,"BS, SCE",자본총계,ifrs-full_Equity,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,00976615,217880,(주)틸론,유동부채,basic,true,2024,BS,유동부채,ifrs-full_CurrentLiabilities,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,00976615,217880,(주)틸론,현금및현금성자산,additional,true,2024,BS,현금및현금성자산,ifrs-full_CashAndCashEquivalents,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,00976615,217880,(주)틸론,재고자산,additional,true,2024,BS,재고자산,ifrs-full_Inventories,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,00976615,217880,(주)틸론,매출채권,additional,true,2024,BS,매출채권,dart_ShortTermTradeReceivable,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,00976615,217880,(주)틸론,유형자산,additional,true,2024,BS,유형자산,ifrs-full_PropertyPlantAndEquipment,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,00976615,217880,(주)틸론,영업활동현금흐름,additional,true,2024,CF,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,00976615,217880,(주)틸론,단기차입금,additional,true,2024,BS,단기차입금,ifrs-full_ShorttermBorrowings,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,00976615,217880,(주)틸론,장기차입금,additional,true,2024,BS,장기차입금,dart_LongTermBorrowingsGross,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,00976615,217880,(주)틸론,사채,additional,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
konex_001,00976615,217880,(주)틸론,이자비용,additional,true,2024,CF,이자지급(영업),ifrs-full_InterestPaidClassifiedAsOperatingActivities,found_in_account_id,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,00976615,217880,(주)틸론,금융비용,additional,true,2024,CIS,금융원가,ifrs-full_FinanceCosts,found_in_account_id,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,01066058,217950,(주)파마리서치바이오,매출액,basic,true,"2021, 2022, 2023, 2024, 2025",CIS,"매출액, 수익(매출액)",ifrs-full_Revenue,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,01066058,217950,(주)파마리서치바이오,영업이익,basic,true,"2021, 2022, 2023, 2024, 2025",CIS,영업이익(손실),dart_OperatingIncomeLoss,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,01066058,217950,(주)파마리서치바이오,당기순이익,basic,true,"2021, 2022, 2023, 2024, 2025","CF, CIS, SCE",당기순이익(손실),"dart_ProfitLossForStatementOfCashFlows, ifrs-full_ProfitLoss",found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,01066058,217950,(주)파마리서치바이오,자산총계,basic,true,"2021, 2022, 2023, 2024, 2025",BS,자산총계,ifrs-full_Assets,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,01066058,217950,(주)파마리서치바이오,부채총계,basic,true,"2021, 2022, 2023, 2024, 2025",BS,부채총계,ifrs-full_Liabilities,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,01066058,217950,(주)파마리서치바이오,자본총계,basic,true,"2021, 2022, 2023, 2024, 2025","BS, SCE","기말자본, 자본총계",ifrs-full_Equity,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,01066058,217950,(주)파마리서치바이오,유동부채,basic,true,"2021, 2022, 2023, 2024, 2025",BS,유동부채,ifrs-full_CurrentLiabilities,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,01066058,217950,(주)파마리서치바이오,현금및현금성자산,additional,true,"2021, 2022, 2023, 2024, 2025",BS,현금및현금성자산,ifrs-full_CashAndCashEquivalents,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,01066058,217950,(주)파마리서치바이오,재고자산,additional,true,"2021, 2022, 2023, 2024, 2025",BS,재고자산,ifrs-full_Inventories,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,01066058,217950,(주)파마리서치바이오,매출채권,additional,true,"2021, 2022, 2023, 2024, 2025",BS,매출채권,dart_ShortTermTradeReceivable,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,01066058,217950,(주)파마리서치바이오,유형자산,additional,true,"2021, 2022, 2023, 2024, 2025",BS,유형자산,ifrs-full_PropertyPlantAndEquipment,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,01066058,217950,(주)파마리서치바이오,영업활동현금흐름,additional,true,"2021, 2022, 2023, 2024, 2025",CF,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,01066058,217950,(주)파마리서치바이오,단기차입금,additional,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
konex_001,01066058,217950,(주)파마리서치바이오,장기차입금,additional,true,"2021, 2022",BS,장기차입금,dart_LongTermBorrowingsGross,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,01066058,217950,(주)파마리서치바이오,사채,additional,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
konex_001,01066058,217950,(주)파마리서치바이오,이자비용,additional,true,"2021, 2022, 2023, 2024, 2025",CF,이자지급(영업),ifrs-full_InterestPaidClassifiedAsOperatingActivities,found_in_account_id,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,01066058,217950,(주)파마리서치바이오,금융비용,additional,true,"2021, 2022, 2023, 2024, 2025",CIS,금융원가,ifrs-full_FinanceCosts,found_in_account_id,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,01063556,233990,(주)질경이,매출액,basic,true,2021,CIS,매출액,ifrs-full_Revenue,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,01063556,233990,(주)질경이,영업이익,basic,true,2021,CIS,영업이익(손실),dart_OperatingIncomeLoss,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,01063556,233990,(주)질경이,당기순이익,basic,true,2021,"CIS, SCE",당기순이익(손실),ifrs-full_ProfitLoss,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,01063556,233990,(주)질경이,자산총계,basic,true,2021,BS,자산총계,ifrs-full_Assets,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,01063556,233990,(주)질경이,부채총계,basic,true,2021,BS,부채총계,ifrs-full_Liabilities,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,01063556,233990,(주)질경이,자본총계,basic,true,2021,"BS, SCE","기말자본, 자본총계",ifrs-full_Equity,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,01063556,233990,(주)질경이,유동부채,basic,true,2021,BS,유동부채,ifrs-full_CurrentLiabilities,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,01063556,233990,(주)질경이,현금및현금성자산,additional,true,2021,BS,현금및현금성자산,ifrs-full_CashAndCashEquivalents,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,01063556,233990,(주)질경이,재고자산,additional,true,2021,BS,재고자산,ifrs-full_Inventories,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,01063556,233990,(주)질경이,매출채권,additional,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
konex_001,01063556,233990,(주)질경이,유형자산,additional,true,2021,BS,유형자산,ifrs-full_PropertyPlantAndEquipment,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,01063556,233990,(주)질경이,영업활동현금흐름,additional,true,2021,CF,영업활동현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,01063556,233990,(주)질경이,단기차입금,additional,true,2021,BS,단기차입금,ifrs-full_ShorttermBorrowings,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,01063556,233990,(주)질경이,장기차입금,additional,true,2021,BS,장기차입금,dart_LongTermBorrowingsGross,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,01063556,233990,(주)질경이,사채,additional,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
konex_001,01063556,233990,(주)질경이,이자비용,additional,true,2021,CF,이자지급,ifrs-full_InterestPaidClassifiedAsOperatingActivities,found_in_account_id,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,01063556,233990,(주)질경이,금융비용,additional,true,2021,CIS,금융비용,ifrs-full_FinanceCosts,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,01118643,238500,(주)솔루믹스,매출액,basic,true,"2022, 2023",CIS,매출액,ifrs-full_Revenue,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,01118643,238500,(주)솔루믹스,영업이익,basic,true,"2022, 2023",CIS,영업이익(손실),dart_OperatingIncomeLoss,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,01118643,238500,(주)솔루믹스,당기순이익,basic,true,"2022, 2023","CF, CIS, SCE",당기순이익(손실),"-표준계정코드 미사용-, dart_ProfitLossForStatementOfCashFlows, ifrs-full_ProfitLoss",found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,01118643,238500,(주)솔루믹스,자산총계,basic,true,"2022, 2023",BS,자산총계,ifrs-full_Assets,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,01118643,238500,(주)솔루믹스,부채총계,basic,true,"2022, 2023",BS,부채총계,ifrs-full_Liabilities,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,01118643,238500,(주)솔루믹스,자본총계,basic,true,"2022, 2023","BS, SCE","기말자본, 자본총계",ifrs-full_Equity,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,01118643,238500,(주)솔루믹스,유동부채,basic,true,"2022, 2023",BS,유동부채,ifrs-full_CurrentLiabilities,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,01118643,238500,(주)솔루믹스,현금및현금성자산,additional,true,"2022, 2023",BS,현금및현금성자산,"ifrs-full_CashAndCashEquivalents, ifrs-full_CashEquivalents",found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,01118643,238500,(주)솔루믹스,재고자산,additional,true,"2022, 2023",BS,"유동재고자산, 재고자산",ifrs-full_Inventories,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,01118643,238500,(주)솔루믹스,매출채권,additional,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
konex_001,01118643,238500,(주)솔루믹스,유형자산,additional,true,"2022, 2023",BS,유형자산,ifrs-full_PropertyPlantAndEquipment,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,01118643,238500,(주)솔루믹스,영업활동현금흐름,additional,true,"2022, 2023",CF,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,01118643,238500,(주)솔루믹스,단기차입금,additional,true,"2022, 2023",BS,"단기차입금, 유동 차입금",ifrs-full_ShorttermBorrowings,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,01118643,238500,(주)솔루믹스,장기차입금,additional,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
konex_001,01118643,238500,(주)솔루믹스,사채,additional,true,"2022, 2023",BS,사채,dart_LongTermTradeAndOtherNonCurrentPayables,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,01118643,238500,(주)솔루믹스,이자비용,additional,true,"2022, 2023",CF,"이자의 지급, 이자지급(영업)",ifrs-full_InterestPaidClassifiedAsOperatingActivities,found_in_account_id,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,01118643,238500,(주)솔루믹스,금융비용,additional,true,"2022, 2023",CIS,금융원가,ifrs-full_FinanceCosts,found_in_account_id,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,01158632,250030,주식회사 진코스텍,매출액,basic,true,"2021, 2022, 2023, 2024, 2025",CIS,매출액,ifrs-full_Revenue,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,01158632,250030,주식회사 진코스텍,영업이익,basic,true,"2021, 2022, 2023, 2024, 2025",CIS,"영업이익, 영업이익(손실)",dart_OperatingIncomeLoss,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,01158632,250030,주식회사 진코스텍,당기순이익,basic,true,"2021, 2022, 2023, 2024, 2025","CIS, SCE",당기순이익(손실),ifrs-full_ProfitLoss,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,01158632,250030,주식회사 진코스텍,자산총계,basic,true,"2021, 2022, 2023, 2024, 2025",BS,자산총계,ifrs-full_Assets,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,01158632,250030,주식회사 진코스텍,부채총계,basic,true,"2021, 2022, 2023, 2024, 2025",BS,부채총계,ifrs-full_Liabilities,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,01158632,250030,주식회사 진코스텍,자본총계,basic,true,"2021, 2022, 2023, 2024, 2025","BS, SCE","기말자본, 자본총계",ifrs-full_Equity,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,01158632,250030,주식회사 진코스텍,유동부채,basic,true,"2021, 2022, 2023, 2024, 2025",BS,유동부채,ifrs-full_CurrentLiabilities,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,01158632,250030,주식회사 진코스텍,현금및현금성자산,additional,true,"2021, 2022, 2023, 2024, 2025",BS,현금및현금성자산,ifrs-full_CashAndCashEquivalents,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,01158632,250030,주식회사 진코스텍,재고자산,additional,true,"2021, 2022, 2023, 2024, 2025",BS,재고자산,ifrs-full_Inventories,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,01158632,250030,주식회사 진코스텍,매출채권,additional,false,,,,,not_found_in_single_all,DART 원문 계정명 또는 account_id 후보를 사람이 재검토해야 합니다.
konex_001,01158632,250030,주식회사 진코스텍,유형자산,additional,true,"2021, 2022, 2023, 2024, 2025",BS,유형자산,ifrs-full_PropertyPlantAndEquipment,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
konex_001,01158632,250030,주식회사 진코스텍,영업활동현금흐름,additional,true,"2021, 2022, 2023, 2024, 2025",CF,영업활동으로 인한 현금흐름,ifrs-full_CashFlowsFromUsedInOperatingActivities,found_in_single_all,기존 standard_account 매핑 후보로 사용할 수 있습니다.
